Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
1008.6;0.013846;0.294;0.296;0.291;0.281;0.265;0.242;0.212;0.179;0.146;0.12
755.9;0.051142;0.236;0.236;0.229;0.215;0.193;0.162;0.126;0.0904;0.0605;0.039
1098.8;0.023796;0.328;0.33;0.326;0.319;0.305;0.281;0.244;0.2;0.153;0.113
839.1;0.060653;0.226;0.225;0.221;0.208;0.187;0.157;0.122;0.0872;0.0585;0.0379
1041.5;0.054103;0.291;0.291;0.286;0.272;0.248;0.212;0.168;0.122;0.0824;0.0533
986.8;0.06397;0.25;0.25;0.245;0.232;0.209;0.176;0.137;0.0983;0.0659;0.0427
625.4;0.024654;0.265;0.263;0.255;0.241;0.219;0.191;0.156;0.119;0.0856;0.0595
1269;0.063017;0.311;0.312;0.307;0.293;0.268;0.23;0.182;0.131;0.0882;0.057
1749.3;0.012738;0.328;0.329;0.328;0.323;0.315;0.299;0.274;0.245;0.213;0.187
1856.9;0.039574;0.358;0.361;0.363;0.36;0.355;0.34;0.308;0.257;0.196;0.141
1074.5;0.066937;0.26;0.26;0.255;0.242;0.219;0.185;0.144;0.103;0.0689;0.0447
947;0.047899;0.289;0.289;0.283;0.269;0.245;0.21;0.167;0.122;0.0827;0.0536
1537.6;0.038352;0.348;0.35;0.352;0.348;0.34;0.318;0.28;0.226;0.168;0.118
1820.7;0.017295;0.338;0.339;0.34;0.34;0.335;0.325;0.301;0.269;0.228;0.192
1886.8;0.026783;0.345;0.345;0.348;0.349;0.348;0.339;0.317;0.279;0.227;0.177
621.9;0.056153;0.183;0.183;0.178;0.167;0.149;0.124;0.0958;0.0684;0.0458;0.0296
1224;0.055048;0.318;0.321;0.315;0.303;0.28;0.243;0.195;0.143;0.0976;0.0633
855.2;0.053687;0.252;0.252;0.246;0.232;0.209;0.176;0.137;0.099;0.0664;0.0429
1767.3;0.015724;0.336;0.338;0.338;0.333;0.329;0.316;0.293;0.26;0.223;0.188
1055.3;0.033389;0.324;0.326;0.323;0.314;0.296;0.265;0.223;0.174;0.126;0.0859
1074.8;0.064368;0.269;0.269;0.263;0.25;0.226;0.191;0.149;0.107;0.0717;0.0464
1792;0.017641;0.339;0.339;0.34;0.34;0.335;0.324;0.301;0.268;0.227;0.189
1195.9;0.037621;0.334;0.334;0.332;0.325;0.309;0.28;0.236;0.184;0.132;0.0898
1355.8;0.041637;0.344;0.345;0.344;0.336;0.322;0.294;0.25;0.196;0.14;0.095
1941.4;0.013107;0.332;0.335;0.334;0.33;0.324;0.31;0.288;0.259;0.228;0.2
1319.5;0.011292;0.296;0.298;0.294;0.285;0.272;0.252;0.227;0.199;0.171;0.148
1454.9;0.016689;0.332;0.333;0.332;0.328;0.319;0.303;0.274;0.238;0.197;0.162
1356.3;0.043318;0.344;0.344;0.343;0.335;0.32;0.291;0.247;0.192;0.136;0.0915
754.8;0.067285;0.185;0.184;0.181;0.171;0.154;0.129;0.1;0.0719;0.0484;0.0316
768;0.021659;0.292;0.291;0.285;0.273;0.252;0.224;0.189;0.15;0.112;0.081
865.3;0.038001;0.295;0.295;0.289;0.276;0.253;0.219;0.177;0.132;0.0915;0.0604
798.7;0.034958;0.29;0.289;0.282;0.268;0.246;0.212;0.172;0.129;0.0895;0.0592
1974.4;0.027881;0.346;0.348;0.35;0.351;0.351;0.342;0.321;0.284;0.232;0.181
1564.5;0.025442;0.34;0.342;0.344;0.343;0.338;0.323;0.295;0.252;0.202;0.154
763.2;0.059914;0.209;0.208;0.204;0.192;0.172;0.144;0.112;0.08;0.0536;0.0347
1864.1;0.010371;0.314;0.314;0.311;0.304;0.294;0.278;0.258;0.233;0.208;0.189
1355.9;0.058901;0.331;0.333;0.329;0.317;0.293;0.256;0.206;0.151;0.103;0.0665
1344.3;0.049679;0.338;0.342;0.338;0.329;0.31;0.277;0.229;0.173;0.12;0.079
765;0.030096;0.291;0.289;0.283;0.269;0.247;0.216;0.176;0.134;0.0949;0.0643
1270.5;0.06755;0.3;0.3;0.294;0.28;0.256;0.218;0.171;0.122;0.0818;0.0528
1322.7;0.042121;0.342;0.343;0.341;0.333;0.318;0.289;0.245;0.19;0.135;0.0912
747.9;0.043998;0.257;0.255;0.248;0.233;0.21;0.178;0.14;0.101;0.0684;0.0443
1240.8;0.016952;0.326;0.326;0.324;0.318;0.305;0.286;0.254;0.216;0.176;0.141
1302.7;0.040535;0.339;0.341;0.34;0.333;0.318;0.289;0.246;0.192;0.137;0.0929
798.2;0.058898;0.221;0.22;0.216;0.203;0.182;0.153;0.119;0.0849;0.0569;0.0368
539.5;0.017806;0.23;0.227;0.221;0.209;0.191;0.167;0.137;0.108;0.0815;0.0607
978.2;0.041995;0.307;0.306;0.302;0.289;0.267;0.232;0.189;0.141;0.0968;0.0637
1299.5;0.067065;0.307;0.308;0.301;0.287;0.262;0.224;0.176;0.127;0.0846;0.0546
990.2;0.01468;0.3;0.3;0.295;0.284;0.269;0.245;0.214;0.18;0.145;0.118
1403.3;0.036204;0.344;0.345;0.345;0.342;0.331;0.307;0.268;0.215;0.159;0.111
1042.9;0.0569;0.283;0.284;0.278;0.265;0.241;0.205;0.161;0.117;0.0786;0.0507
702.4;0.019818;0.277;0.276;0.27;0.256;0.237;0.21;0.176;0.14;0.105;0.077
1460.8;0.036081;0.346;0.347;0.347;0.345;0.335;0.313;0.275;0.223;0.166;0.117
1763.3;0.026074;0.342;0.344;0.347;0.347;0.345;0.334;0.309;0.27;0.218;0.169
1275;0.041757;0.338;0.339;0.337;0.329;0.313;0.283;0.239;0.185;0.131;0.088
727.8;0.048953;0.236;0.235;0.228;0.214;0.191;0.161;0.125;0.09;0.0602;0.039
1071;0.020856;0.323;0.325;0.321;0.313;0.298;0.274;0.24;0.198;0.155;0.116
1731.5;0.021886;0.338;0.342;0.343;0.343;0.34;0.329;0.305;0.268;0.221;0.176
757;0.019339;0.286;0.286;0.28;0.267;0.248;0.221;0.187;0.15;0.113;0.0843
995;0.069151;0.234;0.234;0.23;0.218;0.197;0.166;0.129;0.092;0.0616;0.04
1949.7;0.025034;0.341;0.343;0.347;0.348;0.347;0.34;0.319;0.283;0.235;0.186
1709.4;0.032357;0.347;0.35;0.352;0.351;0.348;0.332;0.303;0.257;0.201;0.148
833.3;0.038759;0.288;0.287;0.281;0.268;0.244;0.211;0.169;0.125;0.0862;0.0567
1999.7;0.028265;0.347;0.348;0.35;0.352;0.351;0.343;0.322;0.285;0.234;0.182
595.6;0.052686;0.186;0.186;0.181;0.168;0.15;0.125;0.0962;0.0687;0.0458;0.0297
1138.2;0.038253;0.329;0.33;0.327;0.318;0.301;0.27;0.226;0.174;0.124;0.0835
1106.5;0.047602;0.315;0.316;0.312;0.299;0.277;0.242;0.196;0.146;0.0996;0.065
1100.4;0.022497;0.328;0.329;0.325;0.319;0.304;0.281;0.245;0.201;0.155;0.116
667.9;0.033496;0.262;0.262;0.254;0.239;0.216;0.184;0.147;0.11;0.0756;0.0499
1136.5;0.020264;0.326;0.329;0.325;0.318;0.304;0.281;0.249;0.207;0.163;0.125
1982.1;0.026606;0.345;0.345;0.348;0.35;0.35;0.342;0.321;0.285;0.235;0.184
829.9;0.015523;0.285;0.284;0.277;0.265;0.249;0.223;0.193;0.158;0.125;0.0987
1031.1;0.025638;0.324;0.326;0.322;0.313;0.297;0.27;0.233;0.188;0.141;0.101
899.4;0.060232;0.242;0.241;0.236;0.223;0.201;0.169;0.132;0.0943;0.0633;0.0409
937.2;0.055178;0.266;0.266;0.26;0.247;0.223;0.189;0.148;0.107;0.0718;0.0463
782.6;0.031872;0.29;0.291;0.284;0.271;0.248;0.216;0.176;0.133;0.0937;0.0629
534.3;0.045979;0.189;0.187;0.181;0.168;0.149;0.123;0.0952;0.0683;0.0456;0.0294
1174.1;0.030564;0.333;0.335;0.333;0.327;0.313;0.287;0.248;0.199;0.147;0.104
865.5;0.036189;0.299;0.298;0.293;0.28;0.257;0.224;0.182;0.137;0.0954;0.0632
1330.2;0.036609;0.341;0.342;0.342;0.337;0.324;0.299;0.258;0.205;0.15;0.104
1445.9;0.024626;0.338;0.341;0.342;0.339;0.332;0.315;0.284;0.241;0.192;0.145
1978.2;0.020064;0.336;0.343;0.343;0.344;0.343;0.334;0.315;0.283;0.241;0.198
1400.7;0.010761;0.296;0.297;0.293;0.283;0.271;0.252;0.229;0.202;0.175;0.154
1863.8;0.010652;0.315;0.317;0.315;0.307;0.298;0.281;0.261;0.236;0.21;0.19
1356.3;0.034811;0.342;0.343;0.343;0.339;0.328;0.303;0.265;0.213;0.158;0.11
1003.1;0.029408;0.323;0.322;0.319;0.31;0.292;0.263;0.223;0.176;0.128;0.0896
1935.7;0.030677;0.346;0.351;0.353;0.353;0.353;0.342;0.318;0.279;0.224;0.17
1159.9;0.024651;0.331;0.333;0.331;0.325;0.312;0.288;0.252;0.207;0.159;0.117
1402.3;0.034591;0.344;0.345;0.345;0.341;0.331;0.308;0.271;0.219;0.164;0.115
1580.4;0.012886;0.324;0.325;0.323;0.318;0.308;0.29;0.264;0.233;0.2;0.174
819.1;0.012225;0.252;0.251;0.245;0.235;0.22;0.198;0.171;0.144;0.118;0.0987
622.4;0.042039;0.228;0.226;0.219;0.205;0.182;0.153;0.119;0.0861;0.0579;0.0375
911.7;0.041423;0.297;0.297;0.291;0.278;0.255;0.22;0.177;0.132;0.0904;0.0593
1801.3;0.0152;0.338;0.338;0.338;0.334;0.329;0.315;0.293;0.261;0.224;0.191
1339;0.023904;0.337;0.339;0.338;0.334;0.326;0.306;0.273;0.23;0.181;0.137
1196.9;0.033009;0.333;0.336;0.335;0.328;0.314;0.287;0.246;0.196;0.144;0.1
1145.5;0.035483;0.332;0.332;0.33;0.322;0.305;0.276;0.234;0.182;0.132;0.0897
741.5;0.017094;0.276;0.275;0.268;0.257;0.238;0.213;0.18;0.145;0.112;0.086
1148.6;0.021263;0.328;0.33;0.327;0.321;0.307;0.284;0.251;0.209;0.163;0.124
1257.6;0.016547;0.325;0.327;0.324;0.317;0.305;0.286;0.255;0.217;0.178;0.143
1063;0.037268;0.323;0.323;0.32;0.31;0.291;0.259;0.216;0.165;0.117;0.0787
1220.6;0.02213;0.332;0.334;0.332;0.327;0.315;0.294;0.26;0.217;0.171;0.129
1013.6;0.026999;0.324;0.323;0.321;0.311;0.295;0.267;0.229;0.182;0.135;0.0962
1665.7;0.030409;0.343;0.348;0.349;0.349;0.345;0.33;0.301;0.256;0.201;0.149
1075.9;0.046623;0.313;0.313;0.309;0.296;0.274;0.239;0.193;0.144;0.0983;0.0642
1221.4;0.06878;0.286;0.286;0.281;0.267;0.242;0.206;0.161;0.115;0.0768;0.0496
1593.8;0.035423;0.349;0.35;0.351;0.35;0.342;0.324;0.29;0.239;0.182;0.13
1275.9;0.021368;0.333;0.336;0.334;0.33;0.318;0.298;0.266;0.224;0.178;0.136
1854.6;0.033474;0.35;0.353;0.354;0.355;0.352;0.339;0.312;0.268;0.211;0.156
827.3;0.043726;0.276;0.275;0.268;0.254;0.23;0.196;0.156;0.114;0.0771;0.0501
624;0.012653;0.213;0.212;0.206;0.197;0.182;0.162;0.138;0.114;0.0923;0.0754
1198.1;0.013872;0.311;0.313;0.309;0.3;0.287;0.264;0.236;0.202;0.168;0.14
532.9;0.0645;0.139;0.139;0.137;0.129;0.116;0.0966;0.0747;0.0536;0.0361;0.0237
768.8;0.061257;0.206;0.205;0.201;0.19;0.17;0.143;0.11;0.0791;0.0531;0.0344
748.1;0.056342;0.216;0.216;0.211;0.198;0.177;0.148;0.115;0.0824;0.0552;0.0357
772.4;0.067483;0.189;0.188;0.184;0.175;0.157;0.132;0.102;0.0733;0.0493;0.0322
1537.2;0.032959;0.344;0.347;0.348;0.347;0.34;0.321;0.287;0.239;0.182;0.131
820.6;0.035264;0.294;0.292;0.286;0.272;0.25;0.216;0.175;0.132;0.0917;0.0607
947.2;0.025648;0.316;0.318;0.314;0.303;0.286;0.257;0.219;0.174;0.13;0.0923
1652.5;0.039849;0.353;0.356;0.357;0.353;0.346;0.326;0.289;0.236;0.176;0.124
1251.7;0.010574;0.282;0.282;0.278;0.268;0.255;0.235;0.212;0.186;0.161;0.14
586.8;0.029795;0.248;0.246;0.239;0.223;0.201;0.172;0.138;0.103;0.0712;0.0476
1155.1;0.021641;0.329;0.331;0.328;0.322;0.308;0.286;0.252;0.209;0.163;0.123
1358.4;0.026926;0.339;0.339;0.341;0.337;0.328;0.308;0.275;0.229;0.177;0.131
1347.6;0.067004;0.316;0.317;0.311;0.296;0.272;0.233;0.183;0.132;0.0882;0.0569
689.1;0.026746;0.278;0.278;0.27;0.255;0.233;0.203;0.167;0.127;0.0911;0.0626
950.2;0.028434;0.318;0.317;0.314;0.303;0.285;0.255;0.216;0.17;0.124;0.0864
503.2;0.03657;0.205;0.203;0.196;0.182;0.161;0.134;0.105;0.076;0.0514;0.0334
1649.4;0.02952;0.344;0.347;0.348;0.349;0.344;0.329;0.3;0.256;0.201;0.15
1627;0.032473;0.345;0.349;0.35;0.349;0.345;0.327;0.296;0.249;0.192;0.14
708.3;0.056529;0.205;0.205;0.2;0.188;0.168;0.14;0.109;0.0777;0.052;0.0336
1024;0.049446;0.299;0.3;0.294;0.28;0.257;0.222;0.177;0.13;0.088;0.057
727;0.010361;0.195;0.193;0.189;0.18;0.168;0.153;0.135;0.116;0.0982;0.0836
1245.1;0.015254;0.324;0.323;0.319;0.311;0.299;0.278;0.249;0.212;0.175;0.143
1713;0.024985;0.34;0.343;0.345;0.345;0.342;0.33;0.305;0.266;0.216;0.168
1449.3;0.025697;0.339;0.341;0.342;0.34;0.333;0.316;0.285;0.241;0.19;0.143
1532.6;0.016748;0.333;0.335;0.334;0.332;0.323;0.308;0.28;0.245;0.205;0.168
1459.4;0.039687;0.346;0.349;0.349;0.344;0.333;0.309;0.268;0.214;0.156;0.108
1594;0.038274;0.349;0.352;0.354;0.35;0.343;0.323;0.286;0.233;0.174;0.123
770.9;0.013725;0.26;0.26;0.254;0.243;0.226;0.202;0.174;0.144;0.115;0.0933
1360;0.015058;0.328;0.327;0.325;0.318;0.307;0.287;0.26;0.224;0.187;0.155
745.3;0.058119;0.209;0.21;0.204;0.193;0.172;0.144;0.112;0.08;0.0536;0.0347
616;0.033388;0.249;0.248;0.24;0.225;0.202;0.172;0.136;0.101;0.0692;0.0456
1007.8;0.017123;0.312;0.311;0.307;0.298;0.282;0.259;0.225;0.187;0.149;0.116
1370.9;0.049315;0.34;0.344;0.341;0.332;0.314;0.281;0.234;0.178;0.124;0.0815
1212.9;0.025654;0.333;0.336;0.334;0.328;0.317;0.294;0.259;0.213;0.164;0.12
1296.2;0.012043;0.305;0.304;0.3;0.293;0.279;0.26;0.232;0.201;0.171;0.148
841;0.067759;0.204;0.203;0.199;0.189;0.17;0.143;0.111;0.0794;0.0533;0.0347
722.9;0.041365;0.257;0.256;0.249;0.234;0.211;0.178;0.141;0.103;0.0694;0.0451
844;0.062527;0.221;0.22;0.216;0.204;0.183;0.154;0.119;0.0854;0.0573;0.0372
773.3;0.01325;0.256;0.255;0.25;0.239;0.222;0.199;0.171;0.142;0.115;0.0939
749.5;0.014276;0.261;0.261;0.255;0.243;0.226;0.202;0.173;0.142;0.113;0.0905
724.4;0.021724;0.285;0.283;0.277;0.264;0.243;0.215;0.18;0.142;0.105;0.0759
804.1;0.042498;0.274;0.273;0.266;0.251;0.228;0.194;0.154;0.113;0.0766;0.0498
523.9;0.025712;0.234;0.232;0.224;0.21;0.189;0.161;0.13;0.0979;0.069;0.0472
1936.3;0.022563;0.34;0.342;0.344;0.346;0.345;0.338;0.316;0.282;0.236;0.191
538.5;0.054172;0.166;0.166;0.161;0.15;0.133;0.111;0.0852;0.0608;0.0406;0.0264
1956.7;0.034366;0.354;0.356;0.357;0.357;0.355;0.344;0.319;0.275;0.218;0.162
946.4;0.040929;0.303;0.303;0.299;0.285;0.263;0.229;0.185;0.138;0.0953;0.0628
1287.6;0.052635;0.33;0.333;0.328;0.318;0.296;0.261;0.212;0.158;0.108;0.0706
1844.6;0.019357;0.337;0.342;0.343;0.342;0.34;0.329;0.308;0.274;0.231;0.19
783.5;0.038463;0.279;0.278;0.271;0.257;0.233;0.2;0.16;0.118;0.0808;0.053
1491.1;0.038757;0.346;0.349;0.35;0.346;0.336;0.313;0.274;0.22;0.162;0.113
1911.8;0.035435;0.355;0.356;0.358;0.358;0.354;0.342;0.315;0.269;0.211;0.155
1963.6;0.03924;0.359;0.363;0.364;0.362;0.358;0.345;0.316;0.267;0.206;0.15
661.9;0.069657;0.158;0.157;0.155;0.147;0.132;0.111;0.0864;0.062;0.0418;0.0274
768.3;0.014882;0.27;0.269;0.263;0.251;0.234;0.209;0.179;0.147;0.116;0.0922
1619.8;0.010828;0.308;0.31;0.307;0.298;0.287;0.27;0.247;0.221;0.194;0.172
574.2;0.069192;0.14;0.139;0.137;0.13;0.117;0.0983;0.0763;0.0548;0.0371;0.0243
606.9;0.067011;0.152;0.151;0.148;0.141;0.126;0.106;0.082;0.0589;0.0397;0.026
1233.7;0.057057;0.317;0.318;0.314;0.301;0.277;0.24;0.192;0.14;0.095;0.0616
1774.8;0.014455;0.336;0.335;0.336;0.332;0.325;0.311;0.288;0.256;0.221;0.189
1995.6;0.035055;0.356;0.357;0.358;0.359;0.356;0.346;0.321;0.276;0.219;0.163
506.6;0.031554;0.218;0.217;0.209;0.195;0.173;0.146;0.115;0.0848;0.058;0.0382
1313.9;0.069202;0.304;0.304;0.298;0.284;0.259;0.221;0.173;0.124;0.0826;0.0533
1863.7;0.010926;0.317;0.32;0.317;0.31;0.301;0.286;0.264;0.238;0.211;0.19
1768;0.038396;0.353;0.357;0.359;0.356;0.352;0.335;0.302;0.251;0.191;0.137
1619.3;0.01862;0.338;0.339;0.34;0.338;0.332;0.318;0.293;0.257;0.214;0.174
676.2;0.024744;0.277;0.275;0.268;0.254;0.233;0.203;0.167;0.129;0.0929;0.0649
1263.5;0.017888;0.33;0.33;0.328;0.322;0.311;0.291;0.26;0.221;0.179;0.142
753.2;0.052185;0.231;0.231;0.225;0.211;0.189;0.159;0.123;0.0886;0.0592;0.0382
1746.7;0.029803;0.345;0.348;0.35;0.351;0.348;0.334;0.307;0.265;0.21;0.158
1892;0.016209;0.335;0.339;0.339;0.338;0.333;0.324;0.301;0.27;0.232;0.197
754.2;0.023279;0.293;0.291;0.284;0.272;0.251;0.222;0.185;0.145;0.107;0.0762
1081.8;0.057287;0.29;0.291;0.285;0.272;0.247;0.211;0.167;0.121;0.0813;0.0526
1073.9;0.02114;0.324;0.326;0.322;0.314;0.299;0.275;0.241;0.198;0.155;0.116
907.2;0.033691;0.309;0.309;0.304;0.292;0.271;0.238;0.196;0.15;0.106;0.0713
1801.8;0.025578;0.341;0.344;0.347;0.347;0.345;0.335;0.312;0.273;0.223;0.173
1171.8;0.050069;0.319;0.321;0.317;0.305;0.283;0.247;0.2;0.149;0.102;0.0663
1564.5;0.014586;0.333;0.332;0.331;0.326;0.317;0.3;0.274;0.241;0.205;0.173
1916.5;0.033561;0.351;0.354;0.355;0.356;0.354;0.342;0.316;0.273;0.216;0.161
761.2;0.023894;0.294;0.292;0.285;0.273;0.253;0.223;0.186;0.146;0.107;0.0758
866.9;0.06677;0.213;0.212;0.208;0.197;0.177;0.149;0.116;0.0828;0.0556;0.0362
1461.4;0.031565;0.341;0.346;0.346;0.344;0.336;0.316;0.281;0.233;0.178;0.128
1712.9;0.027444;0.344;0.345;0.347;0.347;0.345;0.332;0.306;0.264;0.211;0.161
1780.1;0.015757;0.336;0.338;0.338;0.334;0.329;0.317;0.294;0.261;0.224;0.189
1097.2;0.048697;0.311;0.313;0.308;0.295;0.273;0.238;0.191;0.142;0.0967;0.0629
673.2;0.039767;0.249;0.247;0.24;0.225;0.202;0.171;0.134;0.0977;0.0661;0.043
620.4;0.025986;0.261;0.261;0.253;0.238;0.217;0.187;0.152;0.116;0.0827;0.0568
1040.7;0.053972;0.291;0.291;0.286;0.272;0.248;0.212;0.168;0.122;0.0825;0.0534
821.9;0.067943;0.199;0.198;0.194;0.184;0.166;0.139;0.108;0.0774;0.052;0.0339
1482;0.021393;0.336;0.34;0.34;0.338;0.33;0.314;0.286;0.246;0.199;0.156
539.2;0.057068;0.157;0.158;0.154;0.144;0.128;0.107;0.0822;0.0587;0.0393;0.0255
1678.7;0.037583;0.351;0.354;0.356;0.353;0.347;0.33;0.295;0.243;0.185;0.131
1883.8;0.017522;0.339;0.339;0.341;0.341;0.337;0.328;0.305;0.273;0.233;0.196
1238.5;0.032987;0.335;0.338;0.337;0.331;0.319;0.292;0.252;0.202;0.149;0.104
1751;0.014046;0.334;0.335;0.334;0.33;0.322;0.307;0.283;0.252;0.218;0.188
697;0.06463;0.179;0.178;0.175;0.165;0.148;0.124;0.096;0.0688;0.0463;0.0302
1749.1;0.024758;0.34;0.343;0.345;0.346;0.343;0.332;0.308;0.269;0.22;0.171
889.1;0.050526;0.27;0.27;0.264;0.249;0.225;0.191;0.15;0.109;0.0733;0.0473
819.5;0.015394;0.283;0.281;0.275;0.263;0.246;0.221;0.19;0.156;0.124;0.0977
1283.5;0.068102;0.301;0.301;0.295;0.281;0.256;0.219;0.171;0.123;0.082;0.0529
1096;0.049887;0.309;0.31;0.306;0.292;0.27;0.234;0.188;0.139;0.0944;0.0613
1218.7;0.016791;0.325;0.325;0.322;0.316;0.303;0.283;0.251;0.213;0.173;0.139
1990.9;0.014966;0.339;0.339;0.339;0.337;0.333;0.321;0.302;0.271;0.236;0.205
1406.7;0.012151;0.312;0.312;0.308;0.302;0.289;0.271;0.243;0.212;0.182;0.158
1235.7;0.060377;0.311;0.312;0.307;0.293;0.269;0.232;0.184;0.133;0.0896;0.0579
1156.9;0.056101;0.306;0.308;0.302;0.289;0.265;0.228;0.182;0.132;0.0897;0.0581
1164.4;0.032034;0.332;0.335;0.333;0.326;0.311;0.284;0.243;0.194;0.143;0.0993
579.5;0.011015;0.167;0.166;0.162;0.153;0.143;0.129;0.113;0.0962;0.08;0.0668
631.7;0.024127;0.267;0.264;0.256;0.243;0.221;0.193;0.158;0.121;0.0874;0.0611
1483.4;0.035741;0.347;0.348;0.348;0.346;0.336;0.315;0.278;0.226;0.169;0.119
548.5;0.019977;0.238;0.237;0.23;0.216;0.198;0.172;0.142;0.11;0.081;0.0587
1335.6;0.042565;0.343;0.343;0.342;0.334;0.319;0.29;0.245;0.191;0.136;0.0913
665.6;0.058696;0.187;0.187;0.182;0.172;0.153;0.128;0.099;0.0708;0.0475;0.0308
825;0.038333;0.287;0.287;0.28;0.267;0.243;0.21;0.168;0.125;0.086;0.0566
708;0.061809;0.189;0.188;0.185;0.174;0.156;0.13;0.101;0.0723;0.0486;0.0316
519.1;0.050775;0.17;0.169;0.164;0.152;0.135;0.112;0.086;0.0613;0.0411;0.0266
1065.7;0.050901;0.302;0.303;0.298;0.284;0.262;0.226;0.18;0.132;0.0897;0.0581
751.7;0.021344;0.289;0.288;0.282;0.269;0.249;0.221;0.186;0.148;0.11;0.0797
1310.3;0.038335;0.34;0.341;0.341;0.335;0.321;0.294;0.251;0.198;0.143;0.0984
652.5;0.047017;0.221;0.22;0.213;0.199;0.178;0.148;0.115;0.0827;0.0554;0.0358
558.9;0.065556;0.144;0.143;0.141;0.133;0.119;0.0997;0.0772;0.0554;0.0374;0.0245
1899.8;0.019969;0.336;0.343;0.343;0.343;0.341;0.331;0.312;0.278;0.236;0.193
1041.4;0.026456;0.326;0.326;0.323;0.315;0.298;0.272;0.234;0.188;0.14;0.1
601.9;0.017488;0.246;0.244;0.238;0.226;0.207;0.183;0.152;0.12;0.0915;0.0687
811.9;0.041058;0.279;0.278;0.272;0.257;0.234;0.2;0.159;0.117;0.0797;0.0521
559.4;0.014851;0.219;0.218;0.212;0.2;0.184;0.161;0.136;0.109;0.0854;0.0668
1204;0.032216;0.333;0.337;0.335;0.329;0.316;0.289;0.249;0.199;0.147;0.103
725.1;0.050446;0.23;0.229;0.223;0.209;0.187;0.157;0.122;0.0875;0.0584;0.0378
768.1;0.034994;0.284;0.283;0.276;0.261;0.238;0.205;0.165;0.124;0.0856;0.0565
1134.3;0.051987;0.311;0.312;0.307;0.295;0.272;0.236;0.189;0.139;0.0945;0.0614
641.3;0.023746;0.269;0.267;0.259;0.246;0.224;0.196;0.16;0.124;0.0894;0.0628
1397.8;0.057939;0.337;0.34;0.336;0.324;0.302;0.265;0.215;0.158;0.108;0.0702
1206.4;0.055648;0.315;0.317;0.311;0.299;0.276;0.239;0.191;0.14;0.0949;0.0615
1543.9;0.030445;0.342;0.346;0.347;0.346;0.34;0.322;0.29;0.244;0.189;0.139
1549.8;0.023862;0.34;0.342;0.343;0.341;0.336;0.321;0.293;0.252;0.203;0.157
550.4;0.034387;0.227;0.225;0.217;0.202;0.181;0.152;0.12;0.0876;0.0596;0.039
603.2;0.066699;0.152;0.151;0.148;0.14;0.126;0.106;0.0819;0.0587;0.0396;0.0259
979.4;0.049221;0.291;0.292;0.286;0.272;0.249;0.213;0.17;0.124;0.0839;0.0543
1296.3;0.016204;0.326;0.328;0.325;0.318;0.306;0.288;0.258;0.221;0.182;0.147
1111.4;0.051848;0.307;0.309;0.304;0.291;0.268;0.232;0.185;0.136;0.0925;0.06
1730;0.016467;0.335;0.338;0.338;0.336;0.33;0.318;0.293;0.26;0.221;0.185
1577.5;0.022381;0.338;0.341;0.342;0.341;0.336;0.322;0.294;0.255;0.207;0.162
1297;0.022282;0.334;0.337;0.335;0.331;0.321;0.302;0.269;0.226;0.179;0.136
987.7;0.012432;0.28;0.279;0.274;0.265;0.249;0.228;0.199;0.169;0.14;0.118
658.4;0.042544;0.237;0.235;0.228;0.214;0.191;0.16;0.125;0.0907;0.061;0.0395
1416.4;0.010263;0.29;0.29;0.286;0.277;0.265;0.246;0.224;0.198;0.174;0.154
1135.2;0.036768;0.33;0.33;0.328;0.32;0.302;0.272;0.229;0.178;0.127;0.0861
636.2;0.060791;0.173;0.173;0.17;0.16;0.143;0.119;0.0922;0.066;0.0443;0.0288
899.7;0.045605;0.286;0.285;0.279;0.265;0.241;0.206;0.164;0.12;0.0814;0.053
730.5;0.013198;0.246;0.245;0.24;0.23;0.213;0.19;0.163;0.135;0.109;0.0889
921.5;0.051256;0.275;0.275;0.269;0.254;0.231;0.196;0.154;0.112;0.0753;0.0487
1160.1;0.017718;0.325;0.324;0.322;0.315;0.301;0.28;0.247;0.208;0.167;0.132
1290.7;0.066491;0.307;0.307;0.301;0.287;0.262;0.224;0.176;0.127;0.0848;0.0547
1186.1;0.012339;0.299;0.299;0.294;0.287;0.272;0.252;0.223;0.191;0.161;0.138
1277.1;0.05595;0.324;0.326;0.322;0.31;0.287;0.25;0.202;0.148;0.101;0.0655
1456.6;0.033686;0.343;0.346;0.346;0.344;0.335;0.314;0.278;0.228;0.172;0.122
861.1;0.038185;0.294;0.294;0.288;0.275;0.252;0.218;0.176;0.131;0.0905;0.0598
933.6;0.017844;0.307;0.306;0.302;0.292;0.275;0.25;0.216;0.177;0.139;0.107
1542.7;0.036806;0.348;0.35;0.351;0.348;0.34;0.32;0.283;0.23;0.173;0.122
602;0.065299;0.154;0.154;0.151;0.143;0.128;0.107;0.083;0.0595;0.0401;0.0262
882.2;0.056224;0.25;0.25;0.244;0.231;0.208;0.175;0.137;0.0982;0.066;0.0426
836.1;0.022906;0.305;0.303;0.297;0.286;0.267;0.239;0.202;0.16;0.119;0.0861
1501.7;0.018478;0.337;0.338;0.337;0.334;0.327;0.311;0.284;0.246;0.203;0.164
